text,label
"This video reminds me of this ""Love Song of the West Sea"" many years ago http",1.8
Shoe dragon on Oita! Book a new generation of pure love god of war!,1.75
"What a joy! It's really bad! People are really rising, and the sick man in East Asia is still insisting on clearing the virus! Suddenly, I'm dying again... 🥲🥲🥲",1.8
"_henshubu The Chinese bought the copyright of the animation and bought the figure of the work on the domestic broadcast, and then he gave back this kind of plot to his readers? He negotiated his money, I think my fan is nothing, but he should pay the price for playing this trick. Chinese people have a bottom line",1.6
"I found this wonderful live broadcast on 17LIVE, watch it with me! #17LIVE #直播交易社会平台 #JoyIn17join17Miki🍄Mickey Meow House is starting, come and watch it! http",2.0
"The latest news: Ma Aijun, director of Lubei Branch of Tangshan City Public Security Bureau, and 5 people were investigated. #Tangshan http",1.6
23 people and 11-15 people online,1.4
Still looking for?,2.0
"Chinese serfs had better not fight against the Japanese, this is not an opponent that serfs can solve",2.0
Are all the people in the world who like small breasts dead? http,2.6
Really good pants,2.0
"The international oil price plummeted by more than 20%, and after looking at the domestic price index, it fell by less than 10%. Presumably the $40 floor price protection was triggered.",1.25
"Just take a look when you come here, and if you like it more, you will post this original video #鸡干 #姐狗 #肉汁盘 #cumshot #meat stick http",3.6
Oh? How to prove that it is not in 🎣?,1.4
I just saw this movement now. It's another day when I don't wear clothes well😊 http,3.6666666666666665
Another fat sow that loves spring,3.2
"It's been almost 3 years since I divorced, and I can't hold back the desire in my heart. It's a time of heartache in the dead of night, and the desire has been bursting from the heart for too long. If the post-80s uncle wants to satisfy each other's desires, you can private message me😘. http",3.4
"At the first start, the soldiers were captured, tortured in various ways, and squeezed at any time. Anyone like his voice? Do you want to see his full version photobook? http",2.0
"Hahahahaha you can call yourself 18! ! ! See if the other party has no expression, it is a success! Say 16 next time!",3.0
"What does it mean that the Great Shanghai is a copy of the US emperor? How many people are infected? If it's omicron, isn't it a godsend vaccine? It's too late to cheer. Xi doesn't care what he plans, and Lao Baxin can't make it if he doesn't cooperate a little bit more. As for being imprisoned at home and starving? The superiority of those iron cages filled with anti-theft nets welded to the door of the building is also reflected. Self-reinforcing cages will only increase the difficulty of escaping from prison.",1.0
"In all fairness, can you live in Munich with this salary?",1.8
Cases of emigration from abroad. Reminds me of a radiologist in Taoyuan Xsheng’s circle a while ago who was yelling that he would be banned from going abroad. Now I’m smiling when I see it. How many cases do you want to be? http,1.4
I am curious about your nationality,1.25
"http [Ukraine Rescue] 03/12/2022 Comrade Nicole introduced the rescue operation of the New China Federation and the Rule of Law Fund to the Roman media: The Chinese Communist government does nothing to the Chinese in Ukraine, only the New China Federation and the Rule of Law Fund are doing everything to save Chinese in Uzbekistan",1.25
"Guo Wengui, as the instigator of all this, taught a group of crooks who followed him to intrigue, cross rivers and demolish bridges, and even learned his way of getting rich ""by selling friends""",1.3333333333333333
"Knowing is knowing, not knowing is knowing.",1.0
I really like the beginning of this subject. I also collected his collection before. His nipples are super sensitive! so love!,4.6
To recruit fewer people should reduce the number of recruits. No matter how difficult it is to recruit so many people when the number of recruits remains the same. I don’t know how much courage their IQ gave them to say such things😆,1.0
"I love her so much that he calls me daddy, that she licks my JB like a kitten, feels like the lollipop under me is for her to look 😋",4.8
"Oops, it’s a feeling of heartbeat. Violent output that an angry girlfriend likes. Bareback creampie. Powerful creampie. For details of the full version video, please see the comment area http",2.8
"For most jobs in this world, the most important thing is not personal skills, but the ability to deal with people. There is a big difference between those who have led a team and those who have not led a team, especially after reaching the leadership level, the treatment differentiation is very serious. Of course, if you feel that your management skills are not good, it is very dangerous to directly sit on the actual team leader from a small soldier. The small horse-drawn cart is watched by everyone, and his career may be ruined.",1.3333333333333333
"To you, I am a bottomless pleasing personality duck",2.25
What is the first condition of a celebrity,3.0
Can the community still come in?,1.2
"Breaking 5200 followers, follow, retweet, like, a lot of benefits ❤️Two people will be selected in the retweet to make appointments with the same city offline ❤Five people will be selected in the following to receive personal benefits ❤Ten people will be selected in the likes to give personal benefits. Does anyone want to be the leading actor? #同城#线下#纸衣#王者荣耀http",2.5
Find anonymous questions for everyone! ft. no questions yet! The first memorable answer to your question could be yours! ? #QuestionBox #Find anonymous questions http,2.2
"The analysis in the report adjusts previous studies of breakthrough technologies to extrapolate the potential adoption process and economic impact of the Metaverse. Still in its formative stages, the Metaverse is expected to consist of an extensive network of digital spaces supported by developing technologies such as Augmented Reality (AR), Virtual Reality (VR) and Mixed Reality (MR).",1.0
"As a result, he just came in and wanted to care about me who was very upset yesterday, so he sat down on the sofa ""bed"" I spread out, and I yelled, don't sit on it! He asked me if I couldn't sit down? I just said nononono, and he said no? I said no, it's not that you can't, but that you can't sit on the bed! He asked if he couldn't sit on the bed, and I said you were wearing dirty pants without taking a shower! !",3.5
